575, 175, 165, 1, 5.262519
575, 577, 548, 3, 5.212302
575, 8542, 7984, 56, 4.434359
575, 1128, 1066, 6, 5.835287
575, 945, 897, 5, 5.596923
575, 520, 491, 3, 4.827850
575, 573, 545, 3, 5.927813
575, 1660, 1555, 11, 2.578083
575, 761, 720, 4, 3.876529
575, 497, 479, 2, 5.609191
575, 2263, 2112, 15, 5.341144
575, 1988, 1859, 13, 6.730736
575, 1697, 1609, 9, 8.979039
575, 5177, 4834, 34, 7.350043
575, 194, 183, 1, 1.621399
575, 248, 237, 1, 5.365341
575, 2552, 2384, 17, 5.213443
575, 3995, 3777, 22, 0.770007
575, 2167, 2030, 14, 6.106194
575, 701, 664, 4, 2.387991
575, 2292, 2181, 11, 5.584921
575, 2454, 2297, 16, 2.893337
575, 4786, 4488, 30, 2.282677
575, 2525, 2373, 15, 6.323502
575, 762, 721, 4, 3.602305
575, 192, 181, 1, 2.066687
575, 566, 534, 3, 5.401031
575, 560, 529, 3, 4.180645
575, 8696, 8135, 57, 6.754658
575, 539, 511, 3, 3.804104
575, 3080, 2882, 20, 3.751654
575, 3341, 3173, 17, 6.448841
575, 1812, 1694, 12, 4.863764
575, 757, 718, 4, 7.865707
575, 6260, 5858, 41, 7.306911
575, 244, 234, 1, 3.676376
575, 2692, 2544, 15, 1.153628
575, 192, 182, 1, 5.051227
575, 4040, 3779, 26, 6.233389
575, 2587, 2418, 17, 6.583184
575, 763, 723, 4, 2.108161
575, 190, 181, 1, 2.571356
575, 1848, 1728, 12, 5.112546
575, 595, 553, 4, 6.630033
575, 1742, 1651, 9, 5.388878
575, 1061, 992, 7, 7.778487
575, 3044, 2839, 20, 5.075121
575, 379, 361, 2, 4.981268
575, 248, 238, 1, 4.360592
575, 2904, 2715, 19, 3.067422
575, 187, 177, 1, 6.455043
575, 3045, 2842, 20, 4.242489
575, 1860, 1739, 12, 2.514979
575, 1703, 1611, 9, 5.518816
575, 3195, 2982, 21, 5.098481
575, 491, 471, 2, 4.544634
575, 1063, 1005, 5, 4.059436
575, 149, 140, 1, 5.128352
575, 2428, 2303, 12, 4.898921
575, 1685, 1577, 11, 5.874818
575, 355, 335, 2, 5.313110
575, 600, 563, 4, 5.418462
575, 3342, 3129, 22, 0.154622
575, 1171, 1100, 7, 7.703945
575, 180, 170, 1, 7.891297
575, 359, 338, 2, 5.404254
575, 1015, 975, 4, 5.917517
575, 300, 281, 2, 8.198384
575, 4253, 3974, 28, 2.946393
575, 3872, 3610, 26, 9.077595
575, 1024, 954, 7, 2.505123
575, 4189, 3937, 25, 6.289332
575, 4285, 4006, 28, 5.830546
575, 2644, 2461, 18, 2.365029
575, 439, 408, 3, 9.048554
575, 4371, 4077, 30, 2.541180
575, 1439, 1348, 9, 3.305543
575, 368, 348, 2, 3.316666
575, 549, 521, 3, 5.516586
575, 587, 550, 4, 7.801982
575, 293, 274, 2, 5.049471
575, 349, 329, 2, 3.627418
575, 889, 849, 4, 8.204942
575, 14293, 13342, 97, 3.601717
575, 3208, 2989, 22, 4.495450
575, 911, 868, 4, 6.873888
575, 169, 162, 1, 2.589496
575, 10091, 9406, 69, 7.649288
575, 6732, 6278, 46, 5.142528
575, 1036, 973, 6, 5.622295
575, 370, 350, 2, 5.462941
575, 746, 696, 5, 6.668233
575, 626, 594, 3, 5.317707
575, 1108, 1050, 6, 5.377735
575, 479, 457, 2, 3.414122
575, 1745, 1626, 12, 5.373702
575, 370, 348, 2, 5.042937
575, 520, 498, 2, 6.024045
575, 3087, 2880, 21, 6.376000
575, 2037, 1901, 14, 4.042264
575, 724, 684, 4, 8.168261
575, 929, 896, 3, -2.909946
575, 170, 163, 1, 4.225106
575, 453, 433, 2, 4.556767
575, 185, 175, 1, 5.453694
575, 439, 409, 3, 5.131281
575, 6716, 6271, 46, 5.130595
575, 345, 324, 2, 4.585711
575, 239, 229, 1, 5.078538
575, 184, 174, 1, 2.007446
575, 343, 324, 2, 4.865708
575, 851, 816, 3, 1.583187
575, 2766, 2582, 19, 4.595393
575, 1850, 1755, 10, 4.129863
575, 1310, 1223, 9, 8.364072
575, 9114, 8495, 62, 4.270219
575, 1312, 1223, 9, 2.068962
575, 1890, 1764, 13, 5.991788
575, 172, 162, 1, 2.516135
575, 369, 348, 2, 6.077145
575, 1643, 1533, 11, 3.851445
575, 184, 175, 1, -0.054901
575, 2097, 1983, 11, 3.733610
575, 9072, 8462, 62, 6.344893
575, 146, 136, 1, 3.105257
575, 1024, 953, 7, 10.390222
575, 3831, 3569, 26, 6.258758
575, 738, 698, 4, 4.563832
575, 1934, 1838, 8, 4.769289
575, 549, 523, 3, 2.154426
575, 572, 552, 2, 2.648914
575, 1106, 1045, 6, 4.429376
575, 2839, 2708, 10, 5.910511
575, 4691, 4377, 32, -0.535745
575, 564, 542, 2, 5.200854
575, 2113, 2013, 10, 9.809035
575, 726, 698, 3, 5.729391
575, 6159, 5747, 42, 4.489083
575, 15192, 14181, 102, 4.562723
575, 586, 546, 4, 3.788867
575, 1900, 1774, 13, 5.598999
575, 1246, 1203, 4, 6.221018
575, 5307, 4970, 33, 2.058984
575, 192, 182, 1, 6.941538
575, 7656, 7162, 49, 5.374687
575, 874, 814, 6, 5.101587
575, 238, 228, 1, 4.551636
575, 3943, 3678, 27, 5.966895
575, 184, 174, 1, -0.028503
575, 586, 545, 4, 6.451889
575, 2472, 2307, 17, 4.115925
575, 1463, 1364, 10, 5.389098
575, 290, 271, 2, 5.228519
575, 1502, 1401, 10, 6.205120
575, 1033, 965, 7, 2.972602
575, 531, 504, 3, 5.607175
575, 6424, 6004, 43, 4.316711
575, 3723, 3472, 25, 5.672461
575, 170, 161, 1, 2.469778
575, 585, 546, 4, 5.235700
575, 291, 270, 2, 3.346061
575, 386, 365, 2, 1.802744
575, 188, 179, 1, 6.385579
575, 738, 697, 4, 6.478402
575, 437, 409, 3, 5.067127
575, 2202, 2051, 15, 4.413018
575, 4366, 4072, 30, 2.807650
575, 290, 272, 2, 4.703873
575, 921, 873, 5, 4.997964
575, 185, 175, 1, 5.288145
575, 147, 137, 1, 3.022841
575, 186, 176, 1, 5.160100
575, 2767, 2583, 19, 3.947548
575, 2325, 2215, 11, 7.303990
575, 291, 271, 2, 6.168730
575, 2833, 2641, 19, 5.661354
575, 2638, 2485, 15, 6.503956
575, 11083, 10347, 75, -1.712558
575, 609, 578, 3, 5.052991
575, 147, 137, 1, 6.538190
575, 1175, 1095, 8, 5.181115
575, 938, 889, 5, 5.354675
575, 9625, 8970, 66, 7.879747
575, 1026, 954, 7, 6.059083
575, 2144, 2038, 11, 5.223040
575, 1762, 1698, 6, 6.188552
575, 756, 719, 4, 6.611960
575, 1897, 1769, 13, 4.486076
575, 478, 457, 2, 5.639879
575, 875, 816, 6, 3.342404
575, 1313, 1225, 9, 1.245327
575, 145, 136, 1, 5.854332
575, 172, 162, 1, 4.577270
575, 345, 325, 2, 4.318908
575, 2494, 2326, 17, 3.251437
575, 3640, 3394, 25, 3.470659
575, 4669, 4349, 32, 3.090312
575, 925, 875, 5, 7.568283
575, 184, 174, 1, 6.568065
575, 183, 173, 1, 5.929959
575, 543, 521, 2, 5.840755
575, 2330, 2169, 16, 4.817091
575, 5125, 4776, 35, 1.530764
575, 7875, 7341, 54, 6.821406
575, 1198, 1138, 6, 0.380659
575, 2474, 2305, 17, 2.879779
575, 1167, 1086, 8, 6.869505
575, 2326, 2199, 13, 2.793867
575, 5535, 5164, 38, 5.179535
575, 2944, 2747, 20, 5.540474
575, 1317, 1226, 9, 6.226284
575, 370, 350, 2, 4.014891
575, 1468, 1368, 10, 6.640144
575, 8157, 7610, 56, 10.064395
575, 184, 174, 1, 7.805984
575, 270, 259, 1, 7.116357
575, 1067, 1010, 4, 2.532911
575, 586, 546, 4, 5.013955
